date,year,month,day,weekday,weekend,holiday,school_holiday,season,lockdown_level,is_workday,RAIN,SNOW,SUN,TEMP,WIND,cyclists,Tramvaje,Autobusy,Metro
2021-07-12,2021,7,12,Monday,0,0,1,summer,0,1,0.0,0.0,5.7,18.1,3.3,25948.0,734862.0,549350.0,303961.0
2021-07-13,2021,7,13,Tuesday,0,0,1,summer,0,1,12.6,0.0,10.9,19.5,2.0,26145.0,694962.0,559877.0,289838.0
2021-07-14,2021,7,14,Wednesday,0,0,1,summer,0,1,11.0,0.0,11.3,19.8,1.7,13912.0,729990.0,549187.0,669148.0
2021-07-15,2021,7,15,Thursday,0,0,1,summer,0,1,0.0,0.0,10.5,18.6,2.7,22905.0,727708.0,550699.0,709314.0
2021-07-16,2021,7,16,Friday,0,0,1,summer,0,1,0.0,0.0,13.9,21.6,1.3,24250.0,656652.0,502463.0,707519.0
2021-07-17,2021,7,17,Saturday,1,0,1,summer,0,0,1.4,0.0,12.8,22.8,2.0,10616.0,364995.0,279939.0,684440.0
2021-07-18,2021,7,18,Sunday,1,0,1,summer,0,0,0.0,0.0,11.8,23.7,2.0,27766.0,363854.0,275350.0,625946.0
2021-07-19,2021,7,19,Monday,0,0,1,summer,0,1,0.0,0.0,12.6,23.8,2.3,25136.0,684725.0,555962.0,354804.0
2021-07-20,2021,7,20,Tuesday,0,0,1,summer,0,1,0.0,0.0,8.7,22.4,2.0,25997.0,701023.0,568850.0,316820.0
2021-07-21,2021,7,21,Wednesday,0,0,1,summer,0,1,0.0,0.0,15.0,23.7,1.3,27428.0,696257.0,582860.0,668353.0
2021-07-22,2021,7,22,Thursday,0,0,1,summer,0,1,0.0,0.0,14.8,24.3,1.7,27640.0,681578.0,552562.0,687143.0
2021-07-23,2021,7,23,Friday,0,0,1,summer,0,1,0.0,0.0,13.8,24.4,1.3,25581.0,626724.0,505104.0,706910.0
2021-07-24,2021,7,24,Saturday,1,0,1,summer,0,0,0.0,0.0,12.6,25.4,2.3,24302.0,350512.0,291430.0,674874.0
2021-07-25,2021,7,25,Sunday,1,0,1,summer,0,0,0.0,0.0,6.7,24.3,2.0,21358.0,348129.0,284425.0,610330.0
2021-07-26,2021,7,26,Monday,0,0,1,summer,0,1,0.2,0.0,12.7,27.5,1.3,21720.0,647386.0,543010.0,341377.0
2021-07-27,2021,7,27,Tuesday,0,0,1,summer,0,1,0.0,0.0,13.5,29.7,2.0,30155.0,681888.0,552056.0,281655.0
2021-07-28,2021,7,28,Wednesday,0,0,1,summer,0,1,2.8,0.0,13.8,31.8,1.7,18378.0,679833.0,552003.0,654356.0
2021-07-29,2021,7,29,Thursday,0,0,1,summer,0,1,0.0,0.0,7.3,22.2,2.7,28959.0,694094.0,554710.0,646581.0
2021-07-30,2021,7,30,Friday,0,0,1,summer,0,1,0.0,0.0,5.7,19.6,4.0,24527.0,641730.0,502359.0,678959.0
2021-07-31,2021,7,31,Saturday,1,0,1,summer,0,0,5.0,0.0,2.4,21.8,3.0,24841.0,347047.0,277355.0,657148.0
2021-08-01,2021,8,1,Sunday,1,0,1,summer,0,0,14.5,0.0,14.4,24.1,2.0,6772.0,340944.0,276028.0,594479.0
2021-08-02,2021,8,2,Monday,0,0,1,summer,0,1,2.8,0.0,14.5,27.9,1.0,14798.0,637318.0,545628.0,326233.0
2021-08-03,2021,8,3,Tuesday,0,0,1,summer,0,1,2.7,0.0,13.5,29.8,1.3,26118.0,677797.0,554396.0,289690.0
2021-08-04,2021,8,4,Wednesday,0,0,1,summer,0,1,1.5,0.0,8.6,21.3,3.7,20625.0,685800.0,556374.0,634008.0
2021-08-05,2021,8,5,Thursday,0,0,1,summer,0,1,6.0,0.0,12.7,23.8,1.3,7546.0,643895.0,528725.0,667935.0
2021-08-06,2021,8,6,Friday,0,0,1,summer,0,1,2.1,0.0,10.4,25.7,5.0,17120.0,635770.0,499735.0,705210.0
2021-08-07,2021,8,7,Saturday,1,0,1,summer,0,0,11.1,0.0,10.7,25.1,2.0,25383.0,342900.0,278187.0,669555.0
2021-08-08,2021,8,8,Sunday,1,0,1,summer,0,0,1.4,0.0,5.9,24.5,2.7,21890.0,338899.0,277198.0,602361.0
2021-08-09,2021,8,9,Monday,0,0,1,summer,0,1,0.0,0.0,1.1,16.3,3.3,27690.0,656755.0,553420.0,335802.0
2021-08-10,2021,8,10,Tuesday,0,0,1,summer,0,1,0.0,0.0,7.7,17.4,2.7,30202.0,658067.0,581748.0,304631.0
2021-08-11,2021,8,11,Wednesday,0,0,1,summer,0,1,0.0,0.0,8.2,18.7,1.7,30858.0,680456.0,585791.0,635771.0
2021-08-12,2021,8,12,Thursday,0,0,1,summer,0,1,0.0,0.0,8.8,19.8,1.7,28040.0,664373.0,552398.0,660788.0
2021-08-13,2021,8,13,Friday,0,0,1,summer,0,1,0.0,0.0,8.5,18.0,4.3,23431.0,608411.0,517111.0,675590.0
2021-08-14,2021,8,14,Saturday,1,0,1,summer,0,0,0.0,0.0,10.2,17.3,2.3,22622.0,340228.0,292896.0,648851.0
2021-08-15,2021,8,15,Sunday,1,0,1,summer,0,0,0.0,0.0,12.5,18.3,2.3,22456.0,332187.0,290874.0,606752.0
2021-08-16,2021,8,16,Monday,0,0,1,summer,0,1,0.4,0.0,13.5,21.0,1.3,23062.0,683842.0,533819.0,360475.0
2021-08-17,2021,8,17,Tuesday,0,0,1,summer,0,1,0.0,0.0,13.3,22.7,1.7,21284.0,752377.0,556191.0,336703.0
2021-08-18,2021,8,18,Wednesday,0,0,1,summer,0,1,0.0,0.0,8.4,25.1,2.3,23490.0,712290.0,579380.0,676232.0
2021-08-19,2021,8,19,Thursday,0,0,1,summer,0,1,0.0,0.0,0.2,17.6,3.3,21866.0,727541.0,548631.0,690307.0
2021-08-20,2021,8,20,Friday,0,0,1,summer,0,1,0.9,0.0,0.5,15.7,2.3,17048.0,665883.0,497898.0,706670.0
2021-08-21,2021,8,21,Saturday,1,0,1,summer,0,0,0.0,0.0,10.1,16.9,1.3,28013.0,376189.0,289690.0,686240.0
2021-08-22,2021,8,22,Sunday,1,0,1,summer,0,0,2.8,0.0,9.0,17.5,1.3,11673.0,363771.0,278096.0,604685.0
2021-08-23,2021,8,23,Monday,0,0,1,summer,0,1,3.5,0.0,7.5,18.2,2.3,15610.0,687629.0,565897.0,335261.0
2021-08-24,2021,8,24,Tuesday,0,0,1,summer,0,1,0.4,0.0,7.2,19.4,2.3,13685.0,711264.0,567671.0,328713.0
2021-08-25,2021,8,25,Wednesday,0,0,1,summer,0,1,1.7,0.0,0.0,15.1,3.3,30875.0,758926.0,609923.0,695733.0
2021-08-26,2021,8,26,Thursday,0,0,1,summer,0,1,2.0,0.0,0.0,15.5,2.0,8815.0,714868.0,575390.0,728991.0
2021-08-27,2021,8,27,Friday,0,0,1,summer,0,1,16.1,0.0,0.0,14.9,2.3,7924.0,663928.0,544099.0,730710.0
2021-08-28,2021,8,28,Saturday,1,0,1,summer,0,0,2.3,0.0,1.1,17.0,2.3,11305.0,379463.0,304962.0,709989.0
2021-08-29,2021,8,29,Sunday,1,0,1,summer,0,0,0.1,0.0,8.4,17.0,1.3,15527.0,357434.0,283836.0,656167.0
2021-08-30,2021,8,30,Monday,0,0,1,summer,0,1,1.2,0.0,10.1,17.8,1.3,16573.0,782596.0,620876.0,352857.0
2021-08-31,2021,8,31,Tuesday,0,0,1,summer,0,1,1.2,0.0,7.2,19.2,4.0,9905.0,758882.0,622385.0,318204.0
2021-09-01,2021,9,1,Wednesday,0,0,0,autumn,0,1,0.0,0.0,4.6,14.2,3.3,24971.0,907024.0,736651.0,738956.0
2021-09-02,2021,9,2,Thursday,0,0,0,autumn,0,1,0.0,0.0,2.3,15.1,5.7,30965.0,903830.0,735057.0,818495.0
2021-09-03,2021,9,3,Friday,0,0,0,autumn,0,1,0.0,0.0,0.0,18.6,5.0,27982.0,828889.0,678048.0,833095.0
2021-09-04,2021,9,4,Saturday,1,0,0,autumn,0,0,0.0,0.0,4.5,19.4,1.3,31953.0,453512.0,368326.0,815528.0
2021-09-05,2021,9,5,Sunday,1,0,0,autumn,0,0,0.0,0.0,7.8,19.3,1.3,32491.0,451915.0,367529.0,743706.0
2021-09-06,2021,9,6,Monday,0,0,0,autumn,0,1,0.0,0.0,12.3,20.1,2.7,27042.0,836181.0,726226.0,376079.0
2021-09-07,2021,9,7,Tuesday,0,0,0,autumn,0,1,0.0,0.0,12.3,20.5,2.0,26863.0,912080.0,730132.0,335734.0
2021-09-08,2021,9,8,Wednesday,0,0,0,autumn,0,1,0.0,0.0,8.3,20.6,2.0,29493.0,948135.0,736862.0,790467.0
2021-09-09,2021,9,9,Thursday,0,0,0,autumn,0,1,0.0,0.0,4.1,15.1,4.0,30408.0,861525.0,726241.0,809134.0
2021-09-10,2021,9,10,Friday,0,0,0,autumn,0,1,0.0,0.0,3.1,12.8,3.0,24785.0,811661.0,675844.0,813055.0
2021-09-11,2021,9,11,Saturday,1,0,0,autumn,0,0,0.6,0.0,4.4,13.0,4.3,18005.0,474068.0,368431.0,764772.0
2021-09-12,2021,9,12,Sunday,1,0,0,autumn,0,0,14.5,0.0,1.3,12.3,2.3,23700.0,456040.0,365066.0,714586.0
2021-09-13,2021,9,13,Monday,0,0,0,autumn,0,1,0.0,0.0,1.1,13.5,3.7,24118.0,882207.0,737418.0,363662.0
2021-09-14,2021,9,14,Tuesday,0,0,0,autumn,0,1,0.0,0.0,6.1,16.1,4.3,30974.0,863122.0,748694.0,329726.0
2021-09-15,2021,9,15,Wednesday,0,0,0,autumn,0,1,0.0,0.0,0.1,16.3,3.0,22507.0,950434.0,754073.0,767233.0
2021-09-16,2021,9,16,Thursday,0,0,0,autumn,0,1,16.6,0.0,0.0,13.3,2.7,10805.0,909273.0,714301.0,784361.0
2021-09-17,2021,9,17,Friday,0,0,0,autumn,0,1,0.4,0.0,2.3,9.5,3.7,15245.0,834603.0,696291.0,790287.0
2021-09-18,2021,9,18,Saturday,1,0,0,autumn,0,0,0.0,0.0,0.0,10.7,2.0,16489.0,475217.0,377037.0,764291.0
2021-09-19,2021,9,19,Sunday,1,0,0,autumn,0,0,0.0,0.0,4.3,10.7,4.3,13255.0,454637.0,374347.0,717605.0
2021-09-20,2021,9,20,Monday,0,0,0,autumn,0,1,0.0,0.0,0.3,12.2,3.7,15339.0,944534.0,739027.0,360952.0
2021-09-21,2021,9,21,Tuesday,0,0,0,autumn,0,1,0.0,0.0,1.3,12.7,2.7,17213.0,976139.0,730624.0,324766.0
2021-09-22,2021,9,22,Wednesday,0,0,0,autumn,0,1,0.0,0.0,1.3,13.1,3.3,17502.0,991520.0,766976.0,729923.0
2021-09-23,2021,9,23,Thursday,0,0,0,autumn,0,1,0.0,0.0,0.2,15.6,5.3,23481.0,944231.0,767018.0,739858.0
2021-09-24,2021,9,24,Friday,0,0,0,autumn,0,1,0.0,0.0,1.5,14.2,3.0,15410.0,864943.0,689262.0,748972.0
2021-09-25,2021,9,25,Saturday,1,0,0,autumn,0,0,0.0,0.0,1.5,13.9,1.3,23725.0,495760.0,383509.0,736582.0
2021-09-26,2021,9,26,Sunday,1,0,0,autumn,0,0,0.0,0.0,1.9,11.7,3.7,26669.0,488070.0,383488.0,660269.0
2021-09-27,2021,9,27,Monday,0,0,0,autumn,0,1,0.1,0.0,6.9,8.7,1.0,13147.0,724330.0,580376.0,291719.0
2021-09-28,2021,9,28,Tuesday,0,1,0,autumn,0,0,0.0,0.0,8.4,9.2,1.3,28647.0,495760.0,383509.0,287129.0
2021-09-29,2021,9,29,Wednesday,0,0,0,autumn,0,1,0.0,0.0,10.7,9.7,4.3,14913.0,1067291.0,781816.0,260263.0
2021-09-30,2021,9,30,Thursday,0,0,0,autumn,0,1,0.0,0.0,10.8,9.2,3.7,19353.0,1006767.0,791009.0,748494.0
2021-10-01,2021,10,1,Friday,0,0,0,autumn,0,1,0.0,0.0,10.6,8.0,2.0,19716.0,928355.0,741228.0,771781.0
2021-10-02,2021,10,2,Saturday,1,0,0,autumn,0,0,0.0,0.0,8.3,6.3,2.7,26086.0,0.0,0.0,743959.0
2021-10-03,2021,10,3,Sunday,1,0,0,autumn,0,0,0.0,0.0,10.8,6.8,2.0,28461.0,0.0,0.0,704892.0
2021-10-04,2021,10,4,Monday,0,0,0,autumn,0,1,0.0,0.0,10.1,7.6,4.0,19129.0,1005738.0,798381.0,344781.0
2021-10-05,2021,10,5,Tuesday,0,0,0,autumn,0,1,9.0,0.0,8.4,9.5,2.3,17668.0,986248.0,805956.0,311963.0
2021-10-06,2021,10,6,Wednesday,0,0,0,autumn,0,1,0.1,0.0,4.2,9.8,1.0,10077.0,1042811.0,825935.0,672540.0
2021-10-07,2021,10,7,Thursday,0,0,0,autumn,0,1,0.0,0.0,0.0,10.9,1.0,14983.0,1010041.0,794789.0,684609.0
2021-10-08,2021,10,8,Friday,0,0,0,autumn,0,1,0.0,0.0,5.4,10.8,1.7,17519.0,962457.0,778441.0,697732.0
2021-10-09,2021,10,9,Saturday,1,0,0,autumn,0,0,0.0,0.0,0.0,10.4,2.7,17420.0,521406.0,412968.0,673786.0
2021-10-10,2021,10,10,Sunday,1,0,0,autumn,0,0,0.0,0.0,2.5,11.0,3.3,16220.0,505021.0,402978.0,614186.0
2021-10-11,2021,10,11,Monday,0,0,0,autumn,0,1,0.7,0.0,0.0,8.6,3.3,10144.0,968516.0,793385.0,277009.0
2021-10-12,2021,10,12,Tuesday,0,0,0,autumn,0,1,4.5,0.0,0.3,9.5,1.0,9482.0,985187.0,795524.0,262460.0
2021-10-13,2021,10,13,Wednesday,0,0,0,autumn,0,1,0.5,0.0,6.3,8.9,3.3,12775.0,1017790.0,792631.0,593914.0
2021-10-14,2021,10,14,Thursday,0,0,0,autumn,0,1,1.0,0.0,5.1,9.4,1.0,8014.0,1003016.0,808691.0,591252.0
2021-10-15,2021,10,15,Friday,0,0,0,autumn,0,1,0.5,0.0,0.7,10.5,2.3,13350.0,955080.0,746267.0,532965.0
2021-10-16,2021,10,16,Saturday,1,0,0,autumn,0,0,0.0,0.0,1.8,9.2,2.7,14314.0,508895.0,404346.0,504801.0
2021-10-17,2021,10,17,Sunday,1,0,0,autumn,0,0,0.0,0.0,1.9,11.6,6.3,10419.0,501508.0,397762.0,463853.0
2021-10-18,2021,10,18,Monday,0,0,0,autumn,0,1,0.0,0.0,0.0,10.6,4.0,17438.0,968153.0,787209.0,227613.0
2021-10-19,2021,10,19,Tuesday,0,0,0,autumn,0,1,0.1,0.0,7.8,9.7,1.3,16876.0,953398.0,794901.0,213877.0
2021-10-20,2021,10,20,Wednesday,0,0,0,autumn,0,1,0.4,0.0,5.5,13.1,1.7,25459.0,1036349.0,827626.0,483236.0
2021-10-21,2021,10,21,Thursday,0,0,0,autumn,0,1,0.0,0.0,6.4,16.3,4.0,8894.0,1012377.0,775337.0,479946.0
2021-10-22,2021,10,22,Friday,0,0,0,autumn,0,1,0.0,0.0,4.9,15.3,1.7,11561.0,936394.0,738183.0,510567.0
2021-10-23,2021,10,23,Saturday,1,0,0,autumn,0,0,0.0,0.0,2.0,15.1,1.3,10404.0,518175.0,413813.0,396126.0
2021-10-24,2021,10,24,Sunday,1,0,0,autumn,0,0,0.0,0.0,8.3,15.4,3.3,13357.0,506189.0,397451.0,370047.0
2021-10-25,2021,10,25,Monday,0,0,0,autumn,0,1,0.0,0.0,0.0,12.5,1.0,11456.0,886103.0,726809.0,190582.0
2021-10-26,2021,10,26,Tuesday,0,0,0,autumn,0,1,0.0,0.0,6.0,16.8,2.7,12518.0,914963.0,743495.0,180002.0
2021-10-27,2021,10,27,Wednesday,0,0,1,autumn,0,1,0.0,0.0,1.1,15.7,6.7,12323.0,928318.0,690188.0,385552.0
2021-10-28,2021,10,28,Thursday,0,1,1,autumn,0,0,0.0,0.0,3.7,18.7,4.0,13066.0,464159.0,390094.0,382227.0
2021-10-29,2021,10,29,Friday,0,0,1,autumn,0,1,0.0,0.0,2.1,12.8,4.7,10473.0,712776.0,630783.0,167696.0
2021-10-30,2021,10,30,Saturday,1,0,0,autumn,0,0,0.0,0.0,4.6,10.3,3.3,11551.0,457482.0,416748.0,346780.0
2021-10-31,2021,10,31,Sunday,1,0,0,autumn,0,0,0.0,0.0,8.3,6.9,2.0,14746.0,464159.0,408405.0,331390.0
2021-11-01,2021,11,1,Monday,0,0,0,autumn,0,1,14.4,0.0,0.4,7.9,2.3,9069.0,906464.0,782326.0,179300.0
2021-11-02,2021,11,2,Tuesday,0,0,0,autumn,0,1,0.0,0.0,0.1,12.5,5.0,7250.0,986964.0,797260.0,131495.0
2021-11-03,2021,11,3,Wednesday,0,0,0,autumn,0,1,2.7,0.0,0.1,10.1,5.3,11806.0,975522.0,808979.0,399011.0
2021-11-04,2021,11,4,Thursday,0,0,0,autumn,0,1,4.8,0.0,1.3,10.8,3.7,5637.0,973749.0,775322.0,380863.0
2021-11-05,2021,11,5,Friday,0,0,0,autumn,0,1,0.2,0.0,0.4,7.1,4.7,7406.0,885024.0,737577.0,394504.0
2021-11-06,2021,11,6,Saturday,1,0,0,autumn,0,0,0.0,0.0,1.2,9.0,6.0,11869.0,493482.0,404490.0,391147.0
2021-11-07,2021,11,7,Sunday,1,0,0,autumn,0,0,0.0,0.0,2.0,14.9,5.0,6444.0,487761.0,398630.0,377373.0
2021-11-08,2021,11,8,Monday,0,0,0,autumn,0,1,0.0,0.0,0.8,14.7,4.0,9677.0,949038.0,773003.0,189704.0
2021-11-09,2021,11,9,Tuesday,0,0,0,autumn,0,1,0.0,0.0,0.6,9.4,4.0,12344.0,967201.0,779960.0,143350.0
2021-11-10,2021,11,10,Wednesday,0,0,0,autumn,0,1,0.0,0.0,2.4,6.6,3.0,11032.0,1039764.0,796920.0,403858.0
2021-11-11,2021,11,11,Thursday,0,0,0,autumn,0,1,0.0,0.0,0.1,6.8,1.7,9172.0,1031709.0,775248.0,402392.0
2021-11-12,2021,11,12,Friday,0,0,0,autumn,0,1,0.0,0.0,8.2,5.0,1.0,8409.0,840759.0,719396.0,415351.0
2021-11-13,2021,11,13,Saturday,1,0,0,autumn,0,0,3.1,0.0,0.0,4.2,1.7,6050.0,519882.0,398460.0,407546.0
2021-11-14,2021,11,14,Sunday,1,0,0,autumn,0,0,0.0,0.0,0.8,2.2,1.0,6069.0,515855.0,389980.0,397425.0
2021-11-15,2021,11,15,Monday,0,0,0,autumn,0,1,0.0,0.0,0.0,3.9,1.3,8829.0,990343.0,763072.0,213075.0
2021-11-16,2021,11,16,Tuesday,0,0,0,autumn,0,1,0.0,0.0,3.9,5.7,1.0,9239.0,963811.0,760051.0,156993.0
2021-11-17,2021,11,17,Wednesday,0,1,0,autumn,0,0,0.0,0.0,0.0,2.5,2.0,7953.0,495172.0,381536.0,378798.0
2021-11-18,2021,11,18,Thursday,0,0,0,autumn,0,1,0.0,0.0,0.0,5.7,1.7,10307.0,902421.0,733177.0,237776.0
2021-11-19,2021,11,19,Friday,0,0,0,autumn,0,1,0.0,0.0,0.0,7.4,2.3,8655.0,823699.0,678292.0,454906.0
2021-11-20,2021,11,20,Saturday,1,0,0,autumn,1,0,0.0,0.0,0.0,5.1,3.3,9275.0,495172.0,381536.0,439146.0
2021-11-21,2021,11,21,Sunday,1,0,0,autumn,1,0,0.8,0.0,0.0,5.5,2.3,6968.0,481906.0,380026.0,426969.0
2021-11-22,2021,11,22,Monday,0,0,0,autumn,1,1,0.0,0.0,0.0,7.1,2.7,7223.0,922657.0,745363.0,224539.0
2021-11-23,2021,11,23,Tuesday,0,0,0,autumn,1,1,0.0,0.0,0.0,6.5,3.0,9652.0,941875.0,757229.0,171357.0
2021-11-24,2021,11,24,Wednesday,0,0,0,autumn,1,1,0.0,0.0,0.0,4.7,4.3,9409.0,958474.0,749565.0,456920.0
2021-11-25,2021,11,25,Thursday,0,0,0,autumn,1,1,0.0,0.0,0.7,0.6,4.0,7912.0,963217.0,740877.0,460232.0
2021-11-26,2021,11,26,Friday,0,0,0,autumn,1,1,0.6,0.0,3.2,0.3,3.7,6755.0,875609.0,689836.0,495788.0
2021-11-27,2021,11,27,Saturday,1,0,0,autumn,1,0,0.0,0.0,7.9,-1.1,3.3,5897.0,481609.0,378615.0,478230.0
2021-11-28,2021,11,28,Sunday,1,0,0,autumn,1,0,1.8,0.0,0.0,2.3,6.0,2880.0,479237.0,374783.0,460135.0
2021-11-29,2021,11,29,Monday,0,0,0,autumn,1,1,1.0,0.0,0.0,3.3,5.3,6212.0,921233.0,728742.0,229034.0
2021-11-30,2021,11,30,Tuesday,0,0,0,autumn,1,1,0.2,0.0,0.2,4.3,4.3,5276.0,918432.0,715222.0,194643.0
2021-12-01,2021,12,1,Wednesday,0,0,0,winter,1,1,0.5,0.0,1.6,4.6,3.7,6236.0,921628.0,725184.0,522333.0
2021-12-02,2021,12,2,Thursday,0,0,0,winter,1,1,0.0,0.0,7.2,3.5,1.3,7446.0,934575.0,711675.0,520311.0
2021-12-03,2021,12,3,Friday,0,0,0,winter,1,1,0.0,0.0,5.3,-0.3,1.0,7349.0,849220.0,690687.0,532477.0
2021-12-04,2021,12,4,Saturday,1,0,0,winter,1,0,8.5,0.0,0.0,0.7,3.7,2606.0,467288.0,364371.0,617963.0
2021-12-05,2021,12,5,Sunday,1,0,0,winter,1,0,0.0,0.0,2.2,4.1,7.7,3630.0,460814.0,362592.0,596438.0
2021-12-06,2021,12,6,Monday,0,0,0,winter,1,1,0.0,0.0,3.2,1.6,9.7,6232.0,943856.0,738201.0,345447.0
2021-12-07,2021,12,7,Tuesday,0,0,0,winter,1,1,0.0,1.0,0.0,2.0,8.0,6834.0,926907.0,738416.0,282687.0
2021-12-08,2021,12,8,Wednesday,0,0,0,winter,1,1,0.8,0.0,0.4,5.2,6.3,7211.0,979210.0,754374.0,645184.0
2021-12-09,2021,12,9,Thursday,0,0,0,winter,1,1,5.3,0.0,0.0,7.1,6.7,4191.0,916413.0,747379.0,665597.0
2021-12-10,2021,12,10,Friday,0,0,0,winter,1,1,0.0,0.0,0.0,7.5,2.7,5312.0,857940.0,721066.0,658158.0
2021-12-11,2021,12,11,Saturday,1,0,0,winter,1,0,0.0,0.0,0.0,5.4,1.0,3416.0,489605.0,377187.0,656429.0
2021-12-12,2021,12,12,Sunday,1,0,0,winter,1,0,0.2,0.0,0.0,1.6,1.3,4931.0,471928.0,373690.0,636848.0
2021-12-13,2021,12,13,Monday,0,0,0,winter,1,1,0.1,0.0,0.0,0.2,1.3,6107.0,990270.0,754644.0,352676.0
2021-12-14,2021,12,14,Tuesday,0,0,0,winter,1,1,0.0,0.0,0.0,2.6,3.3,7701.0,986428.0,758397.0,286906.0
2021-12-15,2021,12,15,Wednesday,0,0,0,winter,1,1,0.0,0.0,2.5,4.3,3.3,9210.0,1012435.0,776550.0,659770.0
2021-12-16,2021,12,16,Thursday,0,0,0,winter,1,1,0.0,0.0,7.5,3.4,1.3,7137.0,1019036.0,762520.0,666411.0
2021-12-17,2021,12,17,Friday,0,0,0,winter,1,1,0.0,0.0,5.5,-0.2,1.3,7080.0,975856.0,735184.0,686568.0
2021-12-18,2021,12,18,Saturday,1,0,0,winter,1,0,0.0,0.0,0.0,-1.1,2.0,6983.0,509518.0,388275.0,683546.0
2021-12-19,2021,12,19,Sunday,1,0,0,winter,1,0,0.2,0.0,0.0,-0.3,1.7,4913.0,506218.0,381260.0,602588.0
2021-12-20,2021,12,20,Monday,0,0,0,winter,1,1,0.0,0.0,0.0,2.2,3.0,6013.0,962223.0,744390.0,297870.0
2021-12-21,2021,12,21,Tuesday,0,0,0,winter,1,1,0.0,0.0,1.7,2.5,2.3,5977.0,996519.0,695978.0,251587.0
2021-12-22,2021,12,22,Wednesday,0,0,0,winter,1,1,0.0,0.0,0.8,6.6,4.3,6241.0,933825.0,653738.0,538459.0
2021-12-23,2021,12,23,Thursday,0,0,1,winter,1,1,1.3,0.0,2.9,8.1,3.7,3607.0,663047.0,456474.0,494372.0
2021-12-24,2021,12,24,Friday,0,1,1,winter,1,0,0.8,0.0,3.9,3.1,1.7,3435.0,498260.0,372195.0,388865.0
2021-12-25,2021,12,25,Saturday,1,1,1,winter,1,0,0.9,0.0,0.5,3.8,1.3,1622.0,466913.0,326869.0,134551.0
2021-12-26,2021,12,26,Sunday,1,1,1,winter,1,0,0.0,0.0,2.9,6.0,1.0,1724.0,481112.0,347989.0,114702.0
2021-12-27,2021,12,27,Monday,0,0,1,winter,1,1,0.0,0.0,5.7,6.6,3.0,3244.0,531493.0,386352.0,153825.0
2021-12-28,2021,12,28,Tuesday,0,0,1,winter,1,1,3.5,0.0,1.6,3.1,1.3,3069.0,549957.0,405628.0,168375.0
2021-12-29,2021,12,29,Wednesday,0,0,1,winter,1,1,0.6,0.0,0.4,5.7,3.7,3221.0,559932.0,418271.0,295143.0
2021-12-30,2021,12,30,Thursday,0,0,1,winter,1,1,0.4,0.0,7.2,1.7,1.7,4095.0,557592.0,415495.0,300294.0
2021-12-31,2021,12,31,Friday,0,0,1,winter,1,1,0.0,0.0,1.0,-0.5,1.0,8155.0,468959.0,338590.0,306252.0
2022-01-01,2022,1,1,Saturday,1,1,1,winter,0,0,0.0,0.0,0.0,2.8,1.7,8740.0,255795.0,154065.0,219877.0
2022-01-02,2022,1,2,Sunday,1,0,1,winter,0,0,0.1,0.0,0.0,3.2,1.7,9507.0,340261.0,251383.0,105696.0
2022-01-03,2022,1,3,Monday,0,0,0,winter,0,1,2.0,0.0,4.8,5.6,2.0,8773.0,838130.0,670975.0,155315.0
2022-01-04,2022,1,4,Tuesday,0,0,0,winter,0,1,3.1,0.0,0.0,6.5,2.3,4211.0,838522.0,672062.0,146247.0
2022-01-05,2022,1,5,Wednesday,0,0,0,winter,0,1,0.0,0.0,0.8,5.5,2.3,5703.0,867758.0,700671.0,427378.0
2022-01-06,2022,1,6,Thursday,0,0,0,winter,0,1,0.2,0.0,5.2,3.9,2.3,6512.0,885326.0,694319.0,422548.0
2022-01-07,2022,1,7,Friday,0,0,0,winter,0,1,0.1,0.0,4.2,7.3,2.7,5268.0,827352.0,650447.0,440096.0
2022-01-08,2022,1,8,Saturday,1,0,0,winter,0,0,0.2,0.0,4.0,7.5,3.7,3920.0,388986.0,288404.0,420542.0
2022-01-09,2022,1,9,Sunday,1,0,0,winter,0,0,1.0,0.0,0.9,8.3,2.7,2669.0,341307.0,258618.0,403064.0
2022-01-10,2022,1,10,Monday,0,0,0,winter,0,1,0.3,0.0,4.8,5.7,7.3,4865.0,871216.0,685351.0,185927.0
2022-01-11,2022,1,11,Tuesday,0,0,0,winter,0,1,0.0,0.0,2.8,5.0,4.0,5710.0,856924.0,682469.0,168333.0
2022-01-12,2022,1,12,Wednesday,0,0,0,winter,0,1,0.0,0.0,7.3,2.8,4.0,5867.0,874267.0,697489.0,452108.0
2022-01-13,2022,1,13,Thursday,0,0,0,winter,0,1,0.0,0.0,5.5,2.8,1.3,6891.0,886408.0,677427.0,443317.0
2022-01-14,2022,1,14,Friday,0,0,0,winter,0,1,0.0,0.0,0.0,2.4,1.0,8238.0,825380.0,644743.0,460165.0
2022-01-15,2022,1,15,Saturday,1,0,0,winter,0,0,0.0,0.0,0.0,3.0,3.3,7429.0,409327.0,306911.0,446509.0
2022-01-16,2022,1,16,Sunday,1,0,0,winter,0,0,0.0,0.0,0.0,2.8,1.7,4152.0,328012.0,253468.0,420819.0
2022-01-17,2022,1,17,Monday,0,0,0,winter,0,1,3.1,0.0,0.0,4.4,1.7,4877.0,797371.0,660617.0,197654.0
2022-01-18,2022,1,18,Tuesday,0,0,0,winter,0,1,0.0,0.0,0.0,3.1,1.7,5851.0,804501.0,651426.0,170294.0
