OBS_TYPE,WSI,BEGIN_DATE,END_DATE,EG_EL_ABBREVIATION,NAME,UN_DESCRIPTION,HEIGHT,SCHEDULE,
DLY,0-203-0-11602,1938-01-01T00:00Z,1945-02-28T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1938-01-01T00:00Z,1945-02-28T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11602,1938-01-01T00:00Z,1945-02-28T23:59Z,F,Rychlost větru,m/s,10,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1938-01-01T00:00Z,1945-02-28T23:59Z,D10,Směr větru des,stupně/10,10,"07:00,14:00,21:00",
DLY,0-203-0-11602,1938-01-01T00:00Z,1945-02-28T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11602,1941-07-01T00:00Z,1945-02-28T23:59Z,E,Tlak páry,hPa,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1938-01-01T00:00Z,1945-02-28T23:59Z,P,Tlak vzduchu,hPa,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1938-01-01T00:00Z,1945-02-28T23:59Z,TMA,Teplota max,°C,2,"21:00",
DLY,0-203-0-11602,1938-01-01T00:00Z,1945-02-28T23:59Z,TMI,Teplota min,°C,2,"21:00",
DLY,0-203-0-11602,1938-01-01T00:00Z,1945-02-28T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11602,1938-01-01T00:00Z,1945-02-28T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11602,1945-07-01T00:00Z,1945-12-31T23:59Z,F,Rychlost větru,m/s,10,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1945-07-01T00:00Z,1945-12-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11602,1945-07-01T00:00Z,1945-12-31T23:59Z,P,Tlak vzduchu,hPa,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1945-07-01T00:00Z,1945-12-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11602,1945-12-01T00:00Z,1945-12-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11602,1945-07-01T00:00Z,1945-12-31T23:59Z,E,Tlak páry,hPa,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1945-07-01T00:00Z,1945-12-31T23:59Z,TMA,Teplota max,°C,2,"21:00",
DLY,0-203-0-11602,1945-07-01T00:00Z,1945-12-31T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11602,1945-07-01T00:00Z,1945-12-31T23:59Z,D10,Směr větru des,stupně/10,10,"07:00,14:00,21:00",
DLY,0-203-0-11602,1945-07-01T00:00Z,1945-12-31T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1945-07-01T00:00Z,1945-12-31T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11602,1945-07-01T00:00Z,1945-12-31T23:59Z,TMI,Teplota min,°C,2,"21:00",
DLY,0-203-0-11602,1948-03-01T00:00Z,1949-07-31T23:59Z,F,Rychlost větru,m/s,10,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1948-03-01T00:00Z,1949-07-31T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11602,1948-03-01T00:00Z,1949-07-31T23:59Z,E,Tlak páry,hPa,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1948-03-01T00:00Z,1949-07-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11602,1948-03-01T00:00Z,1949-07-31T23:59Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1948-03-01T00:00Z,1949-07-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11602,1948-03-01T00:00Z,1949-07-31T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11602,1948-03-01T00:00Z,1949-07-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11602,1948-03-01T00:00Z,1949-07-31T23:59Z,TMA,Teplota max,°C,2,"21:00",
DLY,0-203-0-11602,1948-03-01T00:00Z,1949-07-31T23:59Z,D10,Směr větru des,stupně/10,10,"07:00,14:00,21:00",
DLY,0-203-0-11602,1948-03-01T00:00Z,1949-07-31T23:59Z,TMI,Teplota min,°C,2,"21:00",
DLY,0-203-0-11602,1948-03-01T00:00Z,1949-07-31T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1948-03-01T00:00Z,1949-07-31T23:59Z,SSV,Sluneční svit,hod,2,"00:00",
DLY,0-203-0-11602,1954-10-01T00:00Z,1954-12-31T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11602,1954-10-01T00:00Z,1954-12-31T23:59Z,E,Tlak páry,hPa,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1954-10-01T00:00Z,1954-12-31T23:59Z,D10,Směr větru des,stupně/10,10,"07:00,14:00,21:00",
DLY,0-203-0-11602,1954-10-01T00:00Z,1954-12-31T23:59Z,TMI,Teplota min,°C,2,"21:00",
DLY,0-203-0-11602,1954-10-01T00:00Z,1954-12-31T23:59Z,TMA,Teplota max,°C,2,"21:00",
DLY,0-203-0-11602,1954-10-01T00:00Z,1954-12-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11602,1954-10-01T00:00Z,1954-12-31T23:59Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1954-10-01T00:00Z,1954-12-31T23:59Z,F,Rychlost větru,m/s,10,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1954-10-01T00:00Z,1954-12-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11602,1954-10-01T00:00Z,1954-12-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11602,1954-10-01T00:00Z,1954-12-31T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11602,1954-10-01T00:00Z,1954-12-31T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1955-04-01T00:00Z,1955-06-30T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11602,1955-05-01T00:00Z,1955-06-30T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11602,1955-08-01T00:00Z,1956-12-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11602,1955-04-01T00:00Z,1956-12-31T23:59Z,D10,Směr větru des,stupně/10,10,"07:00,14:00,21:00",
DLY,0-203-0-11602,1955-04-01T00:00Z,1956-12-31T23:59Z,F,Rychlost větru,m/s,10,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1955-05-01T00:00Z,1956-12-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11602,1955-04-01T00:00Z,1956-12-31T23:59Z,TMI,Teplota min,°C,2,"21:00",
DLY,0-203-0-11602,1955-04-01T00:00Z,1956-12-31T23:59Z,TMA,Teplota max,°C,2,"21:00",
DLY,0-203-0-11602,1955-04-01T00:00Z,1956-12-31T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11602,1955-08-01T00:00Z,1956-12-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11602,1955-04-01T00:00Z,1956-12-31T23:59Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1955-04-01T00:00Z,1956-12-31T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1957-02-01T00:00Z,1957-08-31T23:59Z,TMI,Teplota min,°C,2,"21:00",
DLY,0-203-0-11602,1957-02-01T00:00Z,1957-08-31T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1957-02-01T00:00Z,1957-08-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11602,1957-02-01T00:00Z,1957-08-31T23:59Z,F,Rychlost větru,m/s,10,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1957-02-01T00:00Z,1957-08-31T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11602,1957-02-01T00:00Z,1957-08-31T23:59Z,TMA,Teplota max,°C,2,"21:00",
DLY,0-203-0-11602,1957-02-01T00:00Z,1957-08-31T23:59Z,D10,Směr větru des,stupně/10,10,"07:00,14:00,21:00",
DLY,0-203-0-11602,1957-02-01T00:00Z,1957-08-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11602,1957-02-01T00:00Z,1957-08-31T23:59Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1957-10-01T00:00Z,1958-02-28T23:59Z,D10,Směr větru des,stupně/10,10,"07:00,14:00,21:00",
DLY,0-203-0-11602,1957-10-01T00:00Z,1958-02-28T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11602,1957-02-01T00:00Z,1958-02-28T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11602,1957-10-01T00:00Z,1958-02-28T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1957-10-01T00:00Z,1958-02-28T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11602,1957-10-01T00:00Z,1958-02-28T23:59Z,F,Rychlost větru,m/s,10,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1957-10-01T00:00Z,1958-02-28T23:59Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1957-10-01T00:00Z,1958-02-28T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11602,1957-10-01T00:00Z,1958-02-28T23:59Z,TMA,Teplota max,°C,2,"21:00",
DLY,0-203-0-11602,1957-10-01T00:00Z,1958-02-28T23:59Z,TMI,Teplota min,°C,2,"21:00",
DLY,0-203-0-11602,1958-05-01T00:00Z,1958-10-16T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11602,1958-05-01T00:00Z,1958-10-16T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11602,1958-04-01T00:00Z,1958-10-16T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11602,1958-10-24T00:00Z,1958-11-30T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11602,1958-10-24T00:00Z,1958-11-30T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11602,1958-10-24T00:00Z,1958-11-30T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11602,1959-05-01T00:00Z,1959-12-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11602,1959-05-01T00:00Z,1959-12-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11602,1959-05-01T00:00Z,1959-12-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11602,1958-04-01T00:00Z,1960-12-31T23:59Z,F,Rychlost větru,m/s,10,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1954-10-01T00:00Z,1960-12-31T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-11602,1960-04-01T00:00Z,1960-12-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11602,1960-04-01T00:00Z,1960-12-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11602,1960-04-01T00:00Z,1960-12-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11602,1961-06-01T00:00Z,1961-12-31T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11602,1961-06-01T00:00Z,1962-01-31T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-11602,1958-04-01T00:00Z,1962-11-05T23:59Z,D10,Směr větru des,stupně/10,10,"07:00,14:00,21:00",
DLY,0-203-0-11602,1962-02-01T00:00Z,1962-11-30T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11602,1963-01-01T00:00Z,1964-11-30T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11602,1958-04-01T00:00Z,1976-12-31T23:58Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1962-06-01T00:00Z,1985-12-31T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-11602,1984-05-01T00:00Z,2004-11-30T23:59Z,TPM,Teplota příz,°C,.05,"07:00",
DLY,0-203-0-11602,1962-11-24T00:00Z,2004-11-30T23:59Z,D10,Směr větru des,stupně/10,10,"07:00,14:00,21:00",
DLY,0-203-0-11602,1958-04-01T00:00Z,2004-11-30T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1958-04-01T00:00Z,2004-11-30T23:59Z,TMA,Teplota max,°C,2,"21:00",
DLY,0-203-0-11602,1961-01-01T00:00Z,2004-11-30T23:59Z,F,Rychlost větru,m/s,10,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1978-01-01T00:00Z,2004-11-30T23:59Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1958-04-01T00:00Z,2004-11-30T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11602,1958-04-01T00:00Z,2004-11-30T23:59Z,TMI,Teplota min,°C,2,"21:00",
DLY,0-203-0-11602,1955-04-01T00:00Z,2004-11-30T23:59Z,E,Tlak páry,hPa,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,1955-04-01T00:00Z,2004-11-30T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11602,2004-12-01T00:00Z,2008-07-24T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11602,2004-12-01T00:00Z,2008-07-24T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11602,2004-12-01T00:00Z,2010-04-30T23:59Z,Fmax,Max rychlost,m/s,10,"00:00",
DLY,0-203-0-11602,2006-06-01T00:00Z,2010-04-30T23:59Z,T05,Teplota půdy 5,°C,-.05,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2006-06-01T00:00Z,2010-04-30T23:59Z,T100,Teplota půdy100,°C,-1,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2004-12-01T00:00Z,2010-04-30T23:59Z,Dmax,Směr Fmax,stupně,10,"00:00",
DLY,0-203-0-11602,2004-12-01T00:00Z,2010-04-30T23:59Z,TMInoc,Teplota min,°C,2,"07:00",
DLY,0-203-0-11602,2004-12-01T00:00Z,2010-04-30T23:59Z,TPM,Teplota příz,°C,.05,"07:00",
DLY,0-203-0-11602,2004-12-01T00:00Z,2010-04-30T23:59Z,F,Rychlost větru,m/s,10,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2004-12-01T00:00Z,2010-04-30T23:59Z,TMI,Teplota min,°C,2,"21:00",
DLY,0-203-0-11602,2004-12-01T00:00Z,2010-04-30T23:59Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2004-12-01T00:00Z,2010-04-30T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2006-06-01T00:00Z,2010-04-30T23:59Z,T20,Teplota půdy 20,°C,-.2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2006-06-01T00:00Z,2010-04-30T23:59Z,T10,Teplota půdy 10,°C,-.1,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2004-12-01T00:00Z,2010-04-30T23:59Z,TMA,Teplota max,°C,2,"21:00",
DLY,0-203-0-11602,2006-06-01T00:00Z,2010-04-30T23:59Z,T50,Teplota půdy 50,°C,-.5,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2010-05-01T00:00Z,2010-05-03T12:59Z,TMI,Teplota min,°C,2,"21:00",
DLY,0-203-0-11602,2010-05-01T00:00Z,2010-05-03T12:59Z,TMA,Teplota max,°C,2,"21:00",
DLY,0-203-0-11602,2010-05-01T00:00Z,2010-05-03T12:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2010-05-01T00:00Z,2010-05-03T12:59Z,TPM,Teplota příz,°C,.05,"07:00",
DLY,0-203-0-11602,2010-05-01T00:00Z,2010-05-03T12:59Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2010-05-01T00:00Z,2010-05-03T12:59Z,T05,Teplota půdy 5,°C,-.05,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2010-05-01T00:00Z,2010-05-03T12:59Z,T100,Teplota půdy100,°C,-1,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2010-05-01T00:00Z,2010-05-03T12:59Z,Dmax,Směr Fmax,stupně,10,"00:00",
DLY,0-203-0-11602,2010-05-01T00:00Z,2010-05-03T12:59Z,T50,Teplota půdy 50,°C,-.5,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2010-05-01T00:00Z,2010-05-03T12:59Z,F,Rychlost větru,m/s,10,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2004-12-01T00:00Z,2010-05-03T12:59Z,Casmax,Čas maxima,kód,10,"00:00",
DLY,0-203-0-11602,2010-05-01T00:00Z,2010-05-03T12:59Z,T10,Teplota půdy 10,°C,-.1,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2010-05-01T00:00Z,2010-05-03T12:59Z,Fmax,Max rychlost,m/s,10,"00:00",
DLY,0-203-0-11602,2010-05-01T00:00Z,2010-05-03T12:59Z,T20,Teplota půdy 20,°C,-.2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2010-05-03T13:00Z,2010-05-31T23:59Z,Dmax,Směr Fmax,stupně,10,"00:00",
DLY,0-203-0-11602,2010-05-03T13:00Z,2010-05-31T23:59Z,Fmax,Max rychlost,m/s,10,"00:00",
DLY,0-203-0-11602,2010-05-03T13:00Z,2010-05-31T23:59Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2010-05-03T13:00Z,2010-05-31T23:59Z,T100,Teplota půdy100,°C,-1,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2010-05-03T13:00Z,2010-05-31T23:59Z,T50,Teplota půdy 50,°C,-.5,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2010-05-03T13:00Z,2010-05-31T23:59Z,TMA,Teplota max,°C,2,"21:00",
DLY,0-203-0-11602,2010-05-03T13:00Z,2010-05-31T23:59Z,T20,Teplota půdy 20,°C,-.2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2010-05-03T13:00Z,2010-05-31T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2010-05-03T13:00Z,2010-05-31T23:59Z,T05,Teplota půdy 5,°C,-.05,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2010-05-03T13:00Z,2010-05-31T23:59Z,TMI,Teplota min,°C,2,"21:00",
DLY,0-203-0-11602,2010-05-03T13:00Z,2010-05-31T23:59Z,F,Rychlost větru,m/s,10,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2010-05-03T13:00Z,2010-05-31T23:59Z,T10,Teplota půdy 10,°C,-.1,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2010-05-03T13:00Z,2010-05-31T23:59Z,TPM,Teplota příz,°C,.05,"07:00",
DLY,0-203-0-11602,2010-05-03T13:00Z,2010-11-17T23:59Z,Casmax,Čas maxima,kód,10,"00:00",
DLY,0-203-0-11602,2010-06-01T00:00Z,2010-11-17T23:59Z,F,Rychlost větru,m/s,10,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2010-06-01T00:00Z,2010-11-17T23:59Z,Dmax,Směr Fmax,stupně,10,"00:00",
DLY,0-203-0-11602,2010-06-01T00:00Z,2010-11-17T23:59Z,Fmax,Max rychlost,m/s,10,"00:00",
DLY,0-203-0-11602,2004-12-01T00:00Z,2010-11-17T23:59Z,D10,Směr větru des,stupně/10,10,"07:00,14:00,21:00",
DLY,0-203-0-11602,2010-11-18T00:00Z,2015-01-25T05:59Z,Dmax,Směr Fmax,stupně,10,"00:00",
DLY,0-203-0-11602,2010-11-18T00:00Z,2015-01-25T05:59Z,F,Rychlost větru,m/s,10,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2010-11-18T00:00Z,2015-01-25T05:59Z,Casmax,Čas maxima,kód,10,"00:00",
DLY,0-203-0-11602,2010-11-18T00:00Z,2015-01-25T05:59Z,Fmax,Max rychlost,m/s,10,"00:00",
DLY,0-203-0-11602,2015-01-25T06:00Z,2015-01-26T13:59Z,F,Rychlost větru,m/s,10,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2010-06-01T00:00Z,2015-04-28T11:29Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2015-04-28T11:30Z,2015-05-07T11:00Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2015-01-26T00:00Z,2016-12-31T23:59Z,Fmax,Max rychlost,m/s,10,"00:00",
DLY,0-203-0-11602,2015-01-26T00:00Z,2016-12-31T23:59Z,Casmax,Čas maxima,kód,10,"00:00",
DLY,0-203-0-11602,2015-01-26T00:00Z,2016-12-31T23:59Z,Dmax,Směr Fmax,stupně,10,"00:00",
DLY,0-203-0-11602,2004-12-01T00:00Z,2017-12-31T23:59Z,SSV,Sluneční svit,hod,5,"00:00",
DLY,0-203-0-11602,2010-06-01T00:00Z,2017-12-31T23:59Z,TMA,Teplota max,°C,2,"21:00",
DLY,0-203-0-11602,2010-06-01T00:00Z,2017-12-31T23:59Z,TPM,Teplota příz,°C,.05,"07:00",
DLY,0-203-0-11602,2010-06-01T00:00Z,2017-12-31T23:59Z,TMI,Teplota min,°C,2,"21:00",
DLY,0-203-0-11602,2010-06-01T00:00Z,2017-12-31T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2015-05-07T11:01Z,2017-12-31T23:59Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2015-01-26T14:00Z,2017-12-31T23:59Z,F,Rychlost větru,m/s,10,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2010-11-18T00:00Z,2017-12-31T23:59Z,D10,Směr větru des,stupně/10,10,"07:00,14:00,21:00",
DLY,0-203-0-11602,2018-01-01T00:00Z,2018-04-18T17:59Z,D10,Směr větru des,stupně/10,10,"07:00,14:00,21:00",
DLY,0-203-0-11602,2018-01-01T00:00Z,2018-04-18T17:59Z,F,Rychlost větru,m/s,10,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2008-07-25T00:00Z,2024-12-31T23:59Z,SRA,Srážka,mm,2,"07:00",
DLY,0-203-0-11602,2017-01-01T00:00Z,3999-12-31T23:59Z,Casmax,Čas maxima,kód,10,"00:00",
DLY,0-203-0-11602,2017-01-01T00:00Z,3999-12-31T23:59Z,Dmax,Směr Fmax,stupně,10,"00:00",
DLY,0-203-0-11602,1965-01-01T00:00Z,3999-12-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11602,2010-06-01T00:00Z,3999-12-31T23:59Z,T05,Teplota půdy 5,°C,-.05,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2018-01-01T00:00Z,3999-12-31T23:59Z,SSV,Sluneční svit,hod,5,"00:00",
DLY,0-203-0-11602,1961-06-01T00:00Z,3999-12-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11602,2008-07-25T00:00Z,3999-12-31T23:59Z,API30,Index předchozích srážek,mm,2,"07:00",
DLY,0-203-0-11602,2018-01-01T00:00Z,3999-12-31T23:59Z,TMI,Teplota min,°C,2,"21:00",
DLY,0-203-0-11602,2018-04-18T18:00Z,3999-12-31T23:59Z,F,Rychlost větru,m/s,10,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2010-06-01T00:00Z,3999-12-31T23:59Z,TMInoc,Teplota min,°C,2,"07:00",
DLY,0-203-0-11602,1986-01-01T00:00Z,3999-12-31T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-11602,2018-01-01T00:00Z,3999-12-31T23:59Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2010-06-01T00:00Z,3999-12-31T23:59Z,T100,Teplota půdy100,°C,-1,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2018-01-01T00:00Z,3999-12-31T23:59Z,TPM,Teplota příz,°C,.05,"07:00",
DLY,0-203-0-11602,2018-01-01T00:00Z,3999-12-31T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2017-01-01T00:00Z,3999-12-31T23:59Z,Fmax,Max rychlost,m/s,10,"00:00",
DLY,0-203-0-11602,2018-04-18T18:00Z,3999-12-31T23:59Z,D10,Směr větru des,stupně/10,10,"07:00,14:00,21:00",
DLY,0-203-0-11602,1961-06-01T00:00Z,3999-12-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11602,2010-06-01T00:00Z,3999-12-31T23:59Z,T10,Teplota půdy 10,°C,-.1,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2018-01-01T00:00Z,3999-12-31T23:59Z,TMA,Teplota max,°C,2,"21:00",
DLY,0-203-0-11602,2010-06-01T00:00Z,3999-12-31T23:59Z,T50,Teplota půdy 50,°C,-.5,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2004-12-01T00:00Z,3999-12-31T23:59Z,E,Tlak páry,hPa,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11602,2025-01-01T00:00Z,3999-12-31T23:59Z,SRA,Srážka,mm,2,"07:00",
DLY,0-203-0-11602,2010-06-01T00:00Z,3999-12-31T23:59Z,T20,Teplota půdy 20,°C,-.2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11604,1897-01-01T00:00Z,1940-12-31T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11604,1897-01-01T00:00Z,1940-12-31T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11604,1897-01-01T00:00Z,1940-12-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11604,1897-01-01T00:00Z,1940-12-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11604,1897-01-01T00:00Z,1940-12-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
